league	club	playerIndex	player	age	value	wage	method
de	K'lautern	418	Micanski	24	3000000	200000	audited-addition
de	K'lautern	419	Walch	23	1900000	150000	audited-addition
de	St. Pauli	340	Kessler	24	2600000	200000	fifa11-club
de	St. Pauli	346	Gunesch	26	1200000	100000	fifa11-club
de	St. Pauli	341	Zambrano	21	1400000	100000	fifa11-club
de	St. Pauli	345	Eger	27	1100000	100000	fifa11-club
de	St. Pauli	343	Lechner	29	800000	50000	fifa11-club
de	St. Pauli	344	Drose-Anpen	28	900000	50000	audited-retained
de	St. Pauli	349	Lehmann	27	1700000	150000	fifa11-club
de	St. Pauli	347	Boll	31	1000000	100000	fifa11-club
de	St. Pauli	348	Kalla	24	1600000	100000	fifa11-club
de	St. Pauli	350	Morena	30	1400000	100000	fifa11-club
de	St. Pauli	359	Ebbers	32	500000	50000	fifa11-club
de	St. Pauli	351	Pliquett	25	1700000	150000	fifa11-club
de	St. Pauli	342	Thorandt	29	700000	50000	fifa11-club
de	St. Pauli	352	Schultz	33	200000	50000	fifa11-club
de	St. Pauli	356	Takyi	25	1000000	100000	fifa11-club
de	St. Pauli	357	Sukuta-Pasu	20	900000	50000	fifa11-club
de	St. Pauli	355	Naki	21	800000	50000	fifa11-club
de	St. Pauli	358	Hennings	23	800000	50000	fifa11-club
de	St. Pauli	353	Asamoah	31	300000	50000	fifa11-club
de	St. Pauli	354	Kruse	22	1000000	100000	fifa11-club
de	St. Pauli	420	Hain	37	800000	50000	audited-addition
de	St. Pauli	421	Rothenbach	29	800000	50000	audited-addition
de	St. Pauli	422	Daube	21	2000000	150000	audited-addition
de	St. Pauli	423	Bartels	23	1500000	100000	audited-addition
fr	Marseille	0	Mandanda	25	26600000	2000000	fifa11-club
fr	Marseille	2	Diawara	31	8000000	600000	fifa11-club
fr	Marseille	3	Heinze	32	4800000	350000	fifa11-club
fr	Marseille	1	Azpilicueta	21	9500000	700000	fifa11-club
fr	Marseille	5	Lucho	29	19100000	1450000	fifa11-club
fr	Marseille	6	Mbia	24	22700000	1700000	fifa11-club
fr	Marseille	10	A. Ayew	20	21600000	1600000	fifa11-club
fr	Marseille	14	Valbuena	25	13600000	1000000	fifa11-club
fr	Marseille	7	Cheyrou	29	9500000	700000	fifa11-club
fr	Marseille	8	Remy	23	21000000	1600000	fifa11-club
fr	Marseille	19	Gignac	24	20500000	1550000	fifa11-club
fr	Marseille	11	Andrade	31	2600000	200000	fifa11-club
fr	Marseille	4	Taiwo	25	7500000	550000	fifa11-club
fr	Marseille	400	Hilton	32	4100000	300000	audited-addition
fr	Marseille	16	Abriel	31	4200000	300000	fifa11-club
fr	Marseille	18	Cisse	32	3500000	250000	fifa11-club
fr	Marseille	17	Kabore	22	5200000	400000	fifa11-club
fr	Marseille	15	Krstic	33	2300000	150000	audited-retained
fr	Marseille	9	Brandao	30	7900000	600000	fifa11-club
fr	Marseille	13	J. Ayew	18	6800000	500000	fifa11-club
fr	Marseille	401	N'Diaye	25	1900000	150000	audited-addition
fr	Marseille	402	Sabo	23	1600000	100000	audited-addition
fr	Marseille	403	Gnabouyou	21	1800000	150000	audited-addition
fr	Lyon	20	Lloris	23	40300000	3000000	fifa11-club
fr	Lyon	21	Reveillere	30	8100000	600000	fifa11-club
fr	Lyon	23	Cris	33	5100000	400000	fifa11-club
fr	Lyon	24	Cissokho	22	13000000	1000000	fifa11-club
fr	Lyon	37	Lovren	21	9500000	700000	fifa11-club
fr	Lyon	32	Gourcuff	24	18800000	1400000	fifa11-club
fr	Lyon	29	Bastos	27	14400000	1100000	fifa11-club
fr	Lyon	26	Toulalan	26	10500000	800000	fifa11-club
fr	Lyon	30	Lisandro	27	33300000	2500000	fifa11-club
fr	Lyon	28	Gomis	25	23000000	1700000	fifa11-club
fr	Lyon	25	Briand	25	11300000	850000	fifa11-club
fr	Lyon	31	Vercoutre	30	2700000	200000	fifa11-club
fr	Lyon	34	Kolodziejczak	18	5300000	400000	fifa11-club
fr	Lyon	22	Gonalons	21	10600000	800000	fifa11-club
fr	Lyon	38	Kallstrom	28	6400000	500000	fifa11-club
fr	Lyon	27	Makoun	27	6300000	450000	fifa11-club
fr	Lyon	36	Ederson	24	7400000	550000	fifa11-club
fr	Lyon	35	Pjanic	20	7200000	550000	fifa11-club
fr	Lyon	33	Grenier	19	6400000	500000	fifa11-club
fr	Lyon	39	Lacazette	19	5700000	450000	fifa11-club
fr	Lyon	404	Diakhate	26	3500000	250000	audited-addition
fr	Lyon	405	Pied	21	3100000	250000	audited-addition
fr	Lyon	406	Delgado	29	5300000	400000	audited-addition
fr	Lyon	407	Gassama	20	3800000	300000	audited-addition
fr	Auxerre	40	Sorin	29	3800000	300000	fifa11-club
fr	Auxerre	41	Hengbart	30	3000000	200000	fifa11-club
fr	Auxerre	43	Mignot	29	3300000	250000	fifa11-club
fr	Auxerre	44	Grichting	31	2300000	150000	fifa11-club
fr	Auxerre	45	Pedretti	29	4700000	350000	fifa11-club
fr	Auxerre	47	Chafni	28	5200000	400000	fifa11-club
fr	Auxerre	48	Birsa	24	5700000	450000	fifa11-club
fr	Auxerre	46	Dudka	26	2600000	200000	fifa11-club
fr	Auxerre	56	Sammaritano	24	2000000	150000	fifa11-club
fr	Auxerre	50	Tallec	25	3100000	250000	fifa11-club
fr	Auxerre	49	Jelen	29	3700000	300000	fifa11-club
fr	Auxerre	52	Riou	23	900000	50000	fifa11-club
fr	Auxerre	42	Coulibaly	29	1700000	150000	fifa11-club
fr	Auxerre	408	Berthod	26	3200000	250000	audited-addition
fr	Auxerre	55	Boly	19	1500000	100000	appearance-db
fr	Auxerre	54	Langil	22	1900000	150000	fifa11-club
fr	Auxerre	53	Ndinga	22	1900000	150000	fifa11-club
fr	Auxerre	59	A. Traore	21	1100000	100000	fifa11-club
fr	Auxerre	51	Oliech	25	1900000	150000	fifa11-club
fr	Auxerre	58	Contout	25	1700000	150000	fifa11-club
fr	Auxerre	409	Quercia	24	1900000	150000	audited-addition
fr	Lille	60	Landreau	31	9200000	700000	fifa11-club
fr	Lille	62	Rami	24	15400000	1150000	fifa11-club
fr	Lille	61	Beria	27	11800000	900000	fifa11-club
fr	Lille	63	Chedjou	25	12000000	900000	fifa11-club
fr	Lille	64	Emerson	24	12300000	900000	fifa11-club
fr	Lille	68	Hazard	19	42300000	3150000	fifa11-club
fr	Lille	65	Mavuba	26	20900000	1550000	fifa11-club
fr	Lille	67	Cabaye	24	19700000	1500000	fifa11-club
fr	Lille	66	Balmont	30	8600000	650000	fifa11-club
fr	Lille	73	Sow	24	30700000	2300000	fifa11-club
fr	Lille	69	Gervinho	23	23800000	1800000	fifa11-club
fr	Lille	71	Butelle	27	4900000	350000	fifa11-unique
fr	Lille	76	Debuchy	25	10500000	800000	fifa11-club
fr	Lille	75	Rozehnal	30	6100000	450000	fifa11-club
fr	Lille	77	Souare	20	6800000	500000	fifa11-club
fr	Lille	411	Vandam	23	2000000	150000	audited-addition
fr	Lille	78	Obraniak	25	4800000	350000	fifa11-club
fr	Lille	74	Gueye	21	5300000	400000	fifa11-club
fr	Lille	70	Frau	30	6700000	500000	fifa11-club
fr	Lille	79	De Melo	25	5800000	450000	fifa11-club
fr	Lille	410	Mouko	31	2300000	150000	audited-addition
fr	Lille	412	Dumont	27	5600000	400000	audited-addition
fr	Montpellier	80	Jourdren	24	3400000	250000	fifa11-club
fr	Montpellier	81	Jeunechamp	34	1400000	100000	fifa11-club
fr	Montpellier	82	Dzodic	33	1600000	100000	fifa11-club
fr	Montpellier	84	Collin	36	900000	50000	fifa11-club
fr	Montpellier	83	Spahic	30	1500000	100000	fifa11-club
fr	Montpellier	94	Yanga-Mbiwa	21	5300000	400000	fifa11-club
fr	Montpellier	85	Pitau	33	1700000	150000	fifa11-club
fr	Montpellier	87	Costa	22	2600000	200000	audited-retained
fr	Montpellier	95	Giroud	23	6000000	450000	fifa11-club
fr	Montpellier	90	Camara	27	2900000	200000	fifa11-club
fr	Montpellier	89	Kabze	28	2300000	150000	fifa11-club
fr	Montpellier	91	Pionnier	28	1000000	100000	fifa11-club
fr	Montpellier	93	Nelson	20	1300000	100000	fifa11-club
fr	Montpellier	92	Kaoutari	20	1100000	100000	fifa11-club
fr	Montpellier	88	Dernis	29	1800000	150000	fifa11-club
fr	Montpellier	86	Marveaux	28	1600000	100000	fifa11-club
fr	Montpellier	96	Belhanda	20	1600000	100000	fifa11-club
fr	Montpellier	98	Estrada	27	800000	50000	fifa11-club
fr	Montpellier	99	Saihi	23	1300000	100000	fifa11-club
fr	Montpellier	97	Koita	19	1400000	100000	fifa11-club
fr	Montpellier	413	Bocaly	22	3200000	250000	audited-addition
fr	Montpellier	414	Ait-Fana	21	4000000	300000	audited-addition
fr	Montpellier	415	Stambouli	20	1000000	100000	audited-addition
fr	Bordeaux	100	Carrasso	28	12400000	950000	fifa11-club
fr	Bordeaux	104	Tremoulinas	24	4600000	350000	fifa11-club
fr	Bordeaux	103	Chalme	29	3300000	250000	fifa11-club
fr	Bordeaux	101	Henrique	27	2900000	200000	fifa11-club
fr	Bordeaux	102	Planus	28	2700000	200000	fifa11-club
fr	Bordeaux	107	Ben Khalfallah	27	9700000	750000	fifa11-club
fr	Bordeaux	105	Wendel	28	5200000	400000	fifa11-club
fr	Bordeaux	106	Diarra	29	5400000	400000	fifa11-club
fr	Bordeaux	108	Sertic	21	6200000	450000	fifa11-unique
fr	Bordeaux	109	Diabate	22	7200000	550000	fifa11-club
fr	Bordeaux	110	Modeste	22	5400000	400000	fifa11-club
fr	Bordeaux	111	Rame	37	800000	50000	fifa11-club
fr	Bordeaux	114	Traore	30	1500000	100000	audited-retained
fr	Bordeaux	112	Savic	20	1900000	150000	fifa11-club
fr	Bordeaux	115	Ciani	26	1800000	150000	fifa11-club
fr	Bordeaux	117	Plasil	28	2500000	200000	fifa11-club
fr	Bordeaux	116	Gouffran	24	3000000	200000	fifa11-club
fr	Bordeaux	118	Bellion	27	1800000	150000	fifa11-club
fr	Bordeaux	113	Jussie	26	1800000	150000	fifa11-club
fr	Bordeaux	119	Saivet	19	2200000	150000	fifa11-club
fr	Bordeaux	416	Keita	20	1700000	150000	audited-addition
fr	Bordeaux	417	Sane	23	3200000	250000	audited-addition
fr	Bordeaux	418	Marange	24	900000	50000	audited-addition
fr	Lorient	120	Audard	32	1900000	150000	fifa11-club
fr	Lorient	121	Baca	27	2900000	200000	fifa11-club
fr	Lorient	124	Lan	32	1600000	100000	fifa11-club
fr	Lorient	123	Kone	21	2900000	200000	fifa11-club
fr	Lorient	122	Bourillon	26	2100000	150000	fifa11-club
fr	Lorient	126	Romao	26	4500000	350000	fifa11-club
fr	Lorient	127	Mvuemba	25	3600000	250000	fifa11-club
fr	Lorient	128	Amalfitano	25	3600000	250000	fifa11-club
fr	Lorient	136	Diarra	26	2200000	150000	fifa11-club
fr	Lorient	130	Gameiro	23	40200000	3000000	fifa11-club
fr	Lorient	132	Cappone	31	1000000	100000	fifa11-club
fr	Lorient	125	Calve	26	2500000	200000	fifa11-unique
fr	Lorient	134	Ecuele Manga	22	2000000	150000	fifa11-club
fr	Lorient	133	Boutruche	32	600000	50000	audited-retained
fr	Lorient	135	Robert	21	2200000	150000	fifa11-club
fr	Lorient	137	Jouffre	26	1900000	150000	fifa11-club
fr	Lorient	131	Kitambala	21	2300000	150000	fifa11-club
fr	Lorient	139	Pinard	24	2100000	150000	audited-retained
fr	Lorient	419	Lecomte	19	1700000	150000	audited-addition
fr	Lorient	420	Autret	19	1200000	100000	audited-addition
fr	Lorient	421	Coquelin	19	1800000	150000	audited-addition
fr	Monaco	140	Ruffier	23	10800000	800000	fifa11-club
fr	Monaco	155	Adriano	28	8500000	650000	fifa11-club
fr	Monaco	142	Puygrenier	28	3000000	200000	fifa11-club
fr	Monaco	145	Nkoulou	20	3800000	300000	fifa11-club
fr	Monaco	143	Mongongu	21	3300000	250000	fifa11-club
fr	Monaco	141	Lolo	28	2100000	150000	fifa11-club
fr	Monaco	148	Gosso	27	2800000	200000	fifa11-club
fr	Monaco	146	Haruna	19	3700000	300000	fifa11-club
fr	Monaco	149	Mollo	21	3500000	250000	fifa11-unique
fr	Monaco	150	Park	25	6700000	500000	fifa11-club
fr	Monaco	147	Mbokani	24	3500000	250000	fifa11-club
fr	Monaco	151	Roma	36	700000	50000	fifa11-unique
fr	Monaco	144	Traore	30	1800000	150000	fifa11-club
fr	Monaco	152	Hansson	33	600000	50000	fifa11-club
fr	Monaco	153	Bonnart	30	800000	50000	appearance-db
fr	Monaco	158	Coutadeur	24	1800000	150000	fifa11-club
fr	Monaco	159	Malonga	23	1900000	150000	fifa11-club
fr	Monaco	157	Alonso	28	1300000	100000	fifa11-club
fr	Monaco	156	Licata	26	1800000	150000	fifa11-unique
fr	Monaco	154	Niculae	28	1300000	100000	fifa11-club
fr	Monaco	422	Muratori	23	1800000	150000	audited-addition
fr	Monaco	423	N. Mendy	18	3300000	250000	audited-addition
fr	Monaco	424	Bulot	20	2200000	150000	audited-addition
fr	Rennes	160	Douchez	30	7300000	550000	fifa11-club
fr	Rennes	162	Mangane	27	3900000	300000	fifa11-club
fr	Rennes	163	Kana-Biyik	21	4100000	300000	fifa11-club
fr	Rennes	161	Fanni	28	3000000	200000	fifa11-club
fr	Rennes	164	Theophile-Catherine	20	4200000	300000	fifa11-club
fr	Rennes	169	Marveaux	24	9800000	750000	fifa11-club
fr	Rennes	165	Leroy	35	2200000	150000	fifa11-club
fr	Rennes	167	Lemoine	23	5900000	450000	fifa11-club
fr	Rennes	166	Tettey	24	3300000	250000	fifa11-club
fr	Rennes	168	Bangoura	25	5800000	450000	fifa11-club
fr	Rennes	170	Montano	26	4700000	350000	fifa11-club
fr	Rennes	171	Luzi	33	900000	50000	audited-retained
fr	Rennes	426	Boye	23	1400000	100000	audited-addition
fr	Rennes	179	M'Vila	20	3600000	250000	fifa11-club
fr	Rennes	178	Brahimi	20	3200000	250000	fifa11-club
fr	Rennes	177	Doumbia	21	2000000	150000	fifa11-club
fr	Rennes	176	Dalmat	31	1100000	100000	fifa11-club
fr	Rennes	172	Kembo	22	1800000	150000	fifa11-club
fr	Rennes	425	Diallo	18	1700000	150000	audited-addition
fr	Rennes	427	Mandjeck	21	2200000	150000	audited-addition
fr	Rennes	428	Jebbour	19	1700000	150000	audited-addition
fr	Valenciennes	180	Penneteau	29	2200000	150000	fifa11-club
fr	Valenciennes	181	Mater	29	1900000	150000	fifa11-club
fr	Valenciennes	183	Schmitz	29	1900000	150000	fifa11-club
fr	Valenciennes	182	Bisevac	27	2000000	150000	fifa11-club
fr	Valenciennes	184	Angoua	23	2400000	200000	fifa11-club
fr	Valenciennes	186	Sanchez	24	4900000	350000	fifa11-club
fr	Valenciennes	185	Saez	28	2900000	200000	fifa11-club
fr	Valenciennes	189	Danic	28	2900000	200000	fifa11-club
fr	Valenciennes	188	Kadir	26	2600000	200000	fifa11-club
fr	Valenciennes	187	Cohade	25	2800000	200000	fifa11-club
fr	Valenciennes	190	Pujol	30	5600000	400000	fifa11-club
fr	Valenciennes	191	Grondin	26	1100000	100000	fifa11-unique
fr	Valenciennes	193	Bong	22	1400000	100000	fifa11-club
fr	Valenciennes	195	Ducourtioux	32	1000000	100000	fifa11-club
fr	Valenciennes	196	Bangoura	24	1600000	100000	fifa11-club
fr	Valenciennes	197	Lacourt	24	1400000	100000	fifa11-club
fr	Valenciennes	194	Dossevi	22	1500000	100000	fifa11-club
fr	Valenciennes	192	Samassa	24	1900000	150000	fifa11-club
fr	Valenciennes	198	Khiter	25	1900000	150000	fifa11-club
fr	Valenciennes	199	Aboubakar	18	2000000	150000	fifa11-club
fr	Valenciennes	429	Leca	24	1300000	100000	audited-addition
fr	Valenciennes	430	Isimat-Mirin	19	2200000	150000	audited-addition
fr	Valenciennes	431	Gomis	26	3000000	200000	audited-addition
fr	Lens	200	Runje	34	1000000	100000	fifa11-club
fr	Lens	204	Ramos	27	2300000	150000	fifa11-club
fr	Lens	203	Chelle	32	900000	50000	fifa11-club
fr	Lens	201	Demont	32	700000	50000	fifa11-club
fr	Lens	202	Yahia	28	1100000	100000	fifa11-club
fr	Lens	207	Boukari	23	3400000	250000	fifa11-club
fr	Lens	205	Kovacevic	29	1300000	100000	fifa11-club
fr	Lens	206	Hermach	24	1600000	100000	fifa11-club
fr	Lens	208	Maoulida	31	2000000	150000	fifa11-club
fr	Lens	210	Eduardo	30	2200000	150000	fifa11-club
fr	Lens	209	Jemaa	26	3100000	250000	fifa11-club
fr	Lens	211	Kasraoui	27	500000	50000	fifa11-club
fr	Lens	212	Aurier	17	800000	50000	fifa11-club
fr	Lens	213	Sartre	27	400000	50000	fifa11-unique
fr	Lens	217	Kapo	24	1000000	100000	audited-retained
fr	Lens	215	Milovanovic	26	900000	50000	audited-retained
fr	Lens	216	Roudet	29	500000	50000	fifa11-club
fr	Lens	214	Monnet-Paquet	22	800000	50000	fifa11-unique
fr	Lens	218	Veselinovic	22	1300000	100000	audited-retained
fr	Lens	219	Sow	21	900000	50000	fifa11-club
fr	Lens	432	Queudrue	23	2800000	200000	audited-addition
fr	Lens	433	Akale	29	1200000	100000	audited-addition
fr	Lens	434	Joseph-Monrose	20	800000	50000	audited-addition
fr	Nancy	220	Gregorini	31	2600000	200000	fifa11-club
fr	Nancy	224	Lemaitre	27	2900000	200000	fifa11-club
fr	Nancy	221	Chretien	26	2100000	150000	fifa11-club
fr	Nancy	223	Sami	25	2300000	150000	fifa11-club
fr	Nancy	222	A. Luiz	30	1300000	100000	fifa11-club
fr	Nancy	228	Feret	28	4500000	350000	fifa11-club
fr	Nancy	227	Traore	25	4800000	350000	fifa11-club
fr	Nancy	226	Diakite	21	4400000	350000	fifa11-club
fr	Nancy	225	Bakar	21	5200000	400000	fifa11-club
fr	Nancy	229	Hadji	30	2500000	200000	appearance-db
fr	Nancy	230	Efoulou	26	3500000	250000	fifa11-club
fr	Nancy	231	Bracigliano	30	900000	50000	fifa11-club
fr	Nancy	237	Brison	27	1300000	100000	fifa11-club
fr	Nancy	232	Helder	22	1400000	100000	fifa11-unique
fr	Nancy	233	L. Luiz	30	600000	50000	fifa11-club
fr	Nancy	236	N'Diaye	20	2000000	150000	fifa11-club
fr	Nancy	235	Vahirua	30	1100000	100000	fifa11-club
fr	Nancy	234	Cuvillier	24	1400000	100000	fifa11-club
fr	Nancy	238	Gunnarsson	19	1700000	150000	audited-retained
fr	Nancy	239	Correa	27	1100000	100000	audited-retained
fr	Nancy	435	Berenguer	29	1500000	100000	audited-addition
fr	Nancy	436	Jeannot	18	1000000	100000	audited-addition
fr	Paris SG	240	Coupet	37	1700000	150000	fifa11-club
fr	Paris SG	243	Sakho	20	15200000	1150000	fifa11-club
fr	Paris SG	242	Camara	31	4600000	350000	fifa11-club
fr	Paris SG	244	Armand	30	5100000	400000	fifa11-club
fr	Paris SG	241	Ceara	30	3000000	200000	fifa11-club
fr	Paris SG	256	Nene	29	14100000	1050000	fifa11-club
fr	Paris SG	245	Giuly	34	4100000	300000	fifa11-club
fr	Paris SG	248	Sessegnon	26	9000000	700000	fifa11-club
fr	Paris SG	246	Makelele	37	1800000	150000	fifa11-club
fr	Paris SG	249	Hoarau	26	18700000	1400000	fifa11-club
fr	Paris SG	250	Erding	23	12000000	900000	fifa11-club
fr	Paris SG	251	Grondin	26	2200000	150000	fifa11-unique
fr	Paris SG	257	Tiene	28	2700000	200000	fifa11-club
fr	Paris SG	252	Makonda	20	3400000	250000	fifa11-club
fr	Paris SG	253	Traore	34	1100000	100000	fifa11-club
fr	Paris SG	247	Clement	26	6000000	450000	fifa11-club
fr	Paris SG	254	Chantome	22	4300000	300000	fifa11-club
fr	Paris SG	258	Boli	22	4300000	300000	fifa11-unique
fr	Paris SG	259	Bodmer	27	3600000	250000	fifa11-club
fr	Paris SG	255	Luyindula	31	2300000	150000	fifa11-club
fr	Paris SG	437	Edel	24	3400000	250000	audited-addition
fr	Paris SG	438	Jallet	26	4900000	350000	audited-addition
fr	Paris SG	439	Bahebeck	17	2000000	150000	audited-addition
fr	Toulouse	260	Pele	27	3500000	250000	fifa11-club
fr	Toulouse	262	Cetto	28	3000000	200000	fifa11-club
fr	Toulouse	263	Fofana	25	3800000	300000	fifa11-club
fr	Toulouse	264	M'Bengue	22	4000000	300000	fifa11-club
fr	Toulouse	261	Congre	25	2600000	200000	fifa11-club
fr	Toulouse	268	Sissoko	21	7900000	600000	fifa11-club
fr	Toulouse	265	Capoue	22	6900000	500000	fifa11-club
fr	Toulouse	266	Braaten	28	3200000	250000	fifa11-club
fr	Toulouse	267	Didot	27	3500000	250000	fifa11-club
fr	Toulouse	269	Santander	19	9600000	700000	fifa11-club
fr	Toulouse	270	Larsen	28	6000000	450000	fifa11-club
fr	Toulouse	271	Blondel	29	1000000	100000	audited-retained
fr	Toulouse	273	Gunino	21	2100000	150000	fifa11-club
fr	Toulouse	272	Abdennour	33	800000	50000	audited-retained
fr	Toulouse	275	Devaux	25	2400000	200000	fifa11-club
fr	Toulouse	278	Tabanou	21	2000000	150000	fifa11-club
fr	Toulouse	274	Machado	24	1600000	100000	fifa11-club
fr	Toulouse	276	Pentecote	24	2100000	150000	fifa11-club
fr	Toulouse	279	Soukouna	20	2300000	150000	fifa11-club
fr	Toulouse	277	Tafer	19	2200000	150000	fifa11-club
fr	Toulouse	440	Ahamada	19	1900000	150000	audited-addition
fr	Toulouse	441	Akpa Akpro	18	2100000	150000	audited-addition
fr	Toulouse	442	Regattin	19	2100000	150000	audited-addition
fr	Nice	280	Ospina	22	2400000	200000	fifa11-club
fr	Nice	283	Quartey	22	3200000	250000	fifa11-club
fr	Nice	284	Paisley	33	1300000	100000	fifa11-club
fr	Nice	282	Civelli	26	2100000	150000	fifa11-club
fr	Nice	281	Diakite	25	1700000	150000	fifa11-club
fr	Nice	290	Mounier	22	3800000	300000	fifa11-club
fr	Nice	286	Echouafni	21	4000000	300000	audited-retained
fr	Nice	285	Fae	26	3000000	200000	fifa11-club
fr	Nice	287	Hellebuyck	31	2000000	150000	fifa11-club
fr	Nice	288	Saada	26	1700000	150000	fifa11-club
fr	Nice	289	Bagayoko	31	1500000	100000	fifa11-club
fr	Nice	291	Letizi	37	400000	50000	fifa11-club
fr	Nice	294	Pejcinovic	22	800000	50000	fifa11-club
fr	Nice	292	Cantareil	27	700000	50000	fifa11-club
fr	Nice	296	Sae	32	500000	50000	audited-retained
fr	Nice	295	Sable	29	700000	50000	fifa11-club
fr	Nice	297	Edelson	24	1000000	100000	fifa11-club
fr	Nice	293	Digard	24	1000000	100000	fifa11-club
fr	Nice	299	Pote	25	1500000	100000	fifa11-club
fr	Nice	298	Quansah	19	1100000	100000	fifa11-club
fr	Nice	443	Traore	22	1500000	100000	audited-addition
fr	Nice	444	Ljuboja	31	2300000	150000	audited-addition
fr	Sochaux	300	Richert	35	2300000	150000	fifa11-club
fr	Sochaux	305	Perquis	26	3200000	250000	fifa11-club
fr	Sochaux	301	Stevanovic	26	3200000	250000	audited-retained
fr	Sochaux	302	Faty	26	2800000	200000	fifa11-club
fr	Sochaux	303	Brechet	31	1800000	150000	fifa11-club
fr	Sochaux	307	Boudebouz	20	7200000	550000	fifa11-club
fr	Sochaux	316	Martin	22	6000000	450000	fifa11-club
fr	Sochaux	308	Maurice-Belay	25	4800000	350000	fifa11-club
fr	Sochaux	306	Anin	24	3700000	300000	fifa11-club
fr	Sochaux	309	Maiga	22	8000000	600000	fifa11-club
fr	Sochaux	310	Ideye	21	9400000	700000	fifa11-club
fr	Sochaux	304	Mikari	27	2600000	200000	fifa11-club
fr	Sochaux	315	Sauget	30	1500000	100000	fifa11-club
fr	Sochaux	313	Jokic	30	1100000	100000	audited-retained
fr	Sochaux	312	Carlao	24	1700000	150000	fifa11-club
fr	Sochaux	317	Tulasne	22	3000000	200000	fifa11-club
fr	Sochaux	314	Pitau	33	900000	50000	fifa11-unique
fr	Sochaux	311	Nogueira	22	1700000	150000	fifa11-club
fr	Sochaux	319	Butin	22	3100000	250000	fifa11-club
fr	Sochaux	318	Santos	31	1500000	100000	audited-retained
fr	Sochaux	445	Dreyer	21	2000000	150000	audited-addition
fr	Sochaux	446	Poujol	23	1800000	150000	audited-addition
fr	St-Etienne	447	Janot	32	2700000	200000	audited-addition
fr	St-Etienne	321	Perrin	25	3000000	200000	fifa11-club
fr	St-Etienne	448	Andreu	21	800000	50000	audited-addition
fr	St-Etienne	323	Bayal	24	2700000	200000	fifa11-club
fr	St-Etienne	324	Ebondo	26	2500000	200000	fifa11-club
fr	St-Etienne	325	Guilavogui	19	5500000	400000	fifa11-club
fr	St-Etienne	326	Matuidi	23	4200000	300000	fifa11-club
fr	St-Etienne	327	Sako	22	3400000	250000	fifa11-club
fr	St-Etienne	329	Payet	23	12200000	900000	fifa11-club
fr	St-Etienne	330	Bergessio	26	5400000	400000	fifa11-club
fr	St-Etienne	328	Sanogo	27	3600000	250000	fifa11-club
fr	St-Etienne	331	Coulibaly	22	1400000	100000	fifa11-club
fr	St-Etienne	334	Bocanegra	31	800000	50000	fifa11-club
fr	St-Etienne	336	M. Marchal	30	900000	50000	fifa11-club
fr	St-Etienne	332	S. Marchal	30	800000	50000	fifa11-club
fr	St-Etienne	338	Nery	19	1300000	100000	fifa11-club
fr	St-Etienne	337	Monsoreau	29	700000	50000	fifa11-club
fr	St-Etienne	339	Batlles	34	800000	50000	fifa11-club
fr	St-Etienne	335	Alonso	28	1600000	100000	appearance-db
fr	St-Etienne	333	Riviere	20	1900000	150000	fifa11-club
fr	St-Etienne	449	Landrin	33	1500000	100000	audited-addition
fr	Caen	340	Bosmel	22	2400000	200000	fifa11-club
fr	Caen	344	Tafforeau	33	1300000	100000	fifa11-club
fr	Caen	343	Marcq	21	3300000	250000	fifa11-club
fr	Caen	342	Gillet	30	1500000	100000	audited-retained
fr	Caen	341	Boucansaud	28	1500000	100000	audited-retained
fr	Caen	345	Deroin	31	2000000	150000	fifa11-club
fr	Caen	346	Nivet	33	1500000	100000	fifa11-club
fr	Caen	348	Leca	30	1400000	100000	fifa11-club
fr	Caen	347	Hamouma	23	1900000	150000	fifa11-club
fr	Caen	358	El-Arabi	23	7900000	600000	fifa11-club
fr	Caen	349	K. Traore	30	1700000	150000	fifa11-club
fr	Caen	351	Perquis	24	1100000	100000	fifa11-club
fr	Caen	352	Thebaux	25	1500000	100000	fifa11-club
fr	Caen	354	Zubar	31	900000	50000	audited-retained
fr	Caen	356	Heurtaux	22	1200000	100000	fifa11-club
fr	Caen	353	Bertoli	29	800000	50000	audited-retained
fr	Caen	357	Yatabare	21	1800000	150000	fifa11-club
fr	Caen	355	Seube	31	700000	50000	fifa11-club
fr	Caen	350	Nabab	22	3100000	250000	fifa11-club
fr	Caen	359	Traore	30	1300000	100000	fifa11-club
fr	Caen	450	Raineau	24	1700000	150000	audited-addition
fr	Caen	451	Moulin	24	1800000	150000	audited-addition
fr	Caen	452	M. Niang	16	2000000	150000	audited-addition
fr	Brest	372	Elana	30	2400000	200000	fifa11-club
fr	Brest	365	Baysse	22	4000000	300000	fifa11-club
fr	Brest	363	Lorenzi	26	3200000	250000	fifa11-club
fr	Brest	364	Daf	33	1300000	100000	fifa11-club
fr	Brest	362	Kantari	25	2300000	150000	fifa11-club
fr	Brest	361	Apanga	28	1500000	100000	fifa11-club
fr	Brest	366	Poyet	29	3700000	300000	fifa11-club
fr	Brest	370	Soumah	23	1900000	150000	fifa11-club
fr	Brest	367	Ferradj	22	1500000	100000	fifa11-club
fr	Brest	378	Roux	22	2700000	200000	fifa11-club
fr	Brest	369	Toure	26	2300000	150000	fifa11-club
fr	Brest	360	Cappone	31	500000	50000	fifa11-unique
fr	Brest	371	Deneuve	25	600000	50000	fifa11-club
