club_id	player	identity_key	position	dob	appearances	source_url
eu_belarus_bate-borisov	Aljaksandr Jurevič	aljaksandrjurevic	DEF	08.08.1979	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Arcjom Radzkow	arcjomradzkow	DEF	26.08.1985	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Vladimir Rževskij	vladimirrzevskij	DEF	19.07.1987	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Sjarhej Sasnowski	sjarhejsasnowski	DEF	14.08.1981	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Ihar Šytaw	iharsytaw	DEF	24.10.1986	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Edhar Aljachnovič	edharaljachnovic	MID	17.05.1987	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Dzmitryj Baha	dzmitryjbaha	MID	04.01.1990	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Renan Bressan	renanbressan	MID	03.11.1988	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Dzmitryj Lichtarovič	dzmitryjlichtarovic	MID	01.03.1978	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Pavel Njachajčyk	pavelnjachajcyk	MID	15.07.1988	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Aljaksandr Pavlow	aljaksandrpavlow	MID	18.08.1984	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Ihar Stasevič	iharstasevic	MID	21.10.1985	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Sjarhej Tichonowskyj	sjarhejtichonowskyj	MID	26.06.1990	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Aljaksandr Valadzko	aljaksandrvaladzko	MID	18.06.1986	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Aleksandr Alumona	aleksandralumona	ATT	18.12.1983	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Sjarhej Bubnow	sjarhejbubnow	ATT	13.04.1989	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Hovhannes Goharjan	hovhannesgoharjan	ATT	18.03.1988	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Arcjom Kancavy	arcjomkancavy	ATT	20.05.1983	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Vital Radzivonaw	vitalradzivonaw	ATT	11.12.1983	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_bate-borisov	Maksim Skavyš	maksimskavys	ATT	13.11.1989	0	https://www.eurofotbal.cz/kluby/belorusko/bate-borisov/soupiska/2010/
eu_belarus_dinamo-minsk	Janko Valkanov	jankovalkanov	DEF	25.07.1982	0	https://www.eurofotbal.cz/kluby/belorusko/dinamo-minsk/soupiska/2010/
eu_belarus_dinamo-minsk	Aleh Veracila	alehveracila	DEF	10.07.1988	0	https://www.eurofotbal.cz/kluby/belorusko/dinamo-minsk/soupiska/2010/
eu_belarus_dinamo-minsk	Andrej Čuchlej	andrejcuchlej	MID	02.10.1987	0	https://www.eurofotbal.cz/kluby/belorusko/dinamo-minsk/soupiska/2010/
eu_belarus_dinamo-minsk	Sjarhej Kisljak	sjarhejkisljak	MID	06.08.1987	0	https://www.eurofotbal.cz/kluby/belorusko/dinamo-minsk/soupiska/2010/
eu_belarus_dinamo-minsk	Anton Pucila	antonpucila	MID	10.06.1987	0	https://www.eurofotbal.cz/kluby/belorusko/dinamo-minsk/soupiska/2010/
eu_belarus_dinamo-minsk	Ruslan Pimenov	ruslanpimenov	ATT	25.11.1981	0	https://www.eurofotbal.cz/kluby/belorusko/dinamo-minsk/soupiska/2010/
eu_belarus_dinamo-minsk	Aljaksandr Sazankow	aljaksandrsazankow	ATT	08.03.1984	0	https://www.eurofotbal.cz/kluby/belorusko/dinamo-minsk/soupiska/2010/
eu_belgium_club-brugge-kv	Colin Coosemans	colincoosemans	GK	03.08.1992	20	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Geert De Vlieger	geertdevlieger	GK	16.10.1971	15	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Stijn Stijnen	stijnstijnen	GK	07.04.1981	16	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Camozzato	camozzato	DEF	17.06.1983	30	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Júnior Díaz	juniordiaz	DEF	12.09.1983	17	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Ryan Donk	ryandonk	DEF	30.03.1986	44	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Carl Hoefkens	carlhoefkens	DEF	06.10.1978	45	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Michael Klukowski	michaelklukowski	DEF	27.05.1981	1	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Jeroen Simaeys	jeroensimaeys	DEF	12.05.1985	33	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Peter van der Heyden	petervanderheyden	DEF	16.07.1976	37	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Daan van Gijseghem	daanvangijseghem	DEF	02.03.1988	34	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Jorn Vermeulen	jornvermeulen	DEF	16.04.1987	11	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Jonathan Blondel	jonathanblondel	MID	03.04.1984	33	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Wilfried Dalmat	wilfrieddalmat	MID	17.07.1982	68	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Nabil Dirar	nabildirar	MID	25.02.1986	40	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Karel Geraerts	karelgeraerts	MID	05.01.1982	36	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Maxime Lestienne	maximelestienne	MID	17.06.1992	19	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Vadis Odjidja-Ofoe	vadisodjidjaofoe	MID	21.02.1989	45	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Ivan Perišić	ivanperisic	MID	02.02.1989	46	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Thibaut Van Acker	thibautvanacker	MID	21.11.1991	8	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Ronald Vargas	ronaldvargas	MID	02.12.1986	27	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Joseph Akpala	josephakpala	ATT	24.08.1986	30	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Mohamed Dahmane	mohameddahmane	ATT	09.04.1982	2	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Dorge Kouemaha	dorgekouemaha	ATT	28.06.1983	41	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Ibrahim Salou	ibrahimsalou	ATT	29.05.1979	0	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_club-brugge-kv	Stefan Šćepović	stefanscepovic	ATT	10.01.1990	7	https://www.eurofotbal.cz/kluby/belgie/club-bruggy/soupiska/2010-2011/
eu_belgium_kaa-gent	Frank Boeckx	frankboeckx	GK	27.09.1986	8	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Sébastien Bruzzese	sebastienbruzzese	GK	01.03.1989	3	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Bojan Jorgačević	bojanjorgacevic	GK	12.02.1982	43	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	César Arzo	cesararzo	DEF	21.01.1986	16	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Alpha Bâ	alphaba	DEF	01.01.1989	2	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Mario Barić	mariobaric	DEF	15.04.1985	29	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Adriano Duarte	adrianoduarte	DEF	29.01.1980	7	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Erlend Hanstveit	erlendhanstveit	DEF	28.01.1981	42	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Grégory Mertens	gregorymertens	DEF	02.01.1991	0	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Roy Myrie	roymyrie	DEF	21.08.1982	7	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Roberto Rosales	robertorosales	DEF	20.11.1988	1	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Matija Škarabot	matijaskarabot	DEF	04.02.1988	9	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Marko Šuler	markosuler	DEF	09.03.1983	40	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Wallace	wallace	DEF	29.10.1986	29	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Rándall Azofeifa	randallazofeifa	MID	30.12.1984	24	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Ibrahima Conté I	ibrahimacontei	MID	03.04.1991	36	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Yassine El Ghanassy	yassineelghanassy	MID	12.07.1990	52	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Christophe Grondin	christophegrondin	MID	02.09.1983	37	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Jesper Jørgensen	jesperjrgensen	MID	09.05.1984	16	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Christophe Lepoint	christophelepoint	MID	24.10.1984	15	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Zakaria M'Sila	zakariamsila	MID	06.04.1992	1	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Tim Smolders	timsmolders	MID	26.08.1980	46	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Yaya Soumahoro	yayasoumahoro	MID	28.09.1989	25	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Bernd Thijs	berndthijs	MID	28.06.1978	40	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Kenny Thompson	kennythompson	MID	26.04.1985	16	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Hannes van der Bruggen	hannesvanderbruggen	MID	01.04.1993	2	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Stef Wils	stefwils	MID	02.08.1982	40	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Shlomi Arbeitman	shlomiarbeitman	ATT	14.05.1985	36	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Elimane Coulibaly	elimanecoulibaly	ATT	15.03.1980	42	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Adnan Čustović	adnancustovic	ATT	14.04.1978	3	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Stijn De Smet	stijndesmet	ATT	27.03.1985	36	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	M'Baye Leye	mbayeleye	ATT	01.12.1982	2	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Zlatan Ljubijankič	zlatanljubijankic	ATT	15.12.1983	45	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Ilombe Mboyo	ilombemboyo	ATT	22.04.1987	13	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_kaa-gent	Edson Montaño	edsonmontano	ATT	15.03.1991	4	https://www.eurofotbal.cz/kluby/belgie/kaa-gent/soupiska/2010-2011/
eu_belgium_krc-genk	Koen Casteels	koencasteels	GK	25.06.1992	0	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Thibaut Courtois	thibautcourtois	GK	11.05.1992	42	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	László Köteles	laszlokoteles	GK	01.09.1984	1	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Gilles Lentz	gilleslentz	GK	01.02.1992	0	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Davino Verhulst	davinoverhulst	GK	25.11.1987	0	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	João Carlos	joaocarlos	DEF	01.01.1982	21	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Dimitri Daeseleire	dimitridaeseleire	DEF	18.05.1990	3	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Timothy Durwael	timothydurwael	DEF	24.02.1991	3	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	David Hubert	davidhubert	DEF	12.02.1988	35	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Torben Joneleit	torbenjoneleit	DEF	15.05.1987	30	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Eric Matoukou	ericmatoukou	DEF	08.07.1983	38	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Chris Mavinga	chrismavinga	DEF	26.05.1991	9	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Nádson	nadson	DEF	18.10.1984	13	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Anele Ngcongca	anelengcongca	DEF	21.10.1987	43	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Anthony Vanden Borre	anthonyvandenborre	DEF	24.10.1987	16	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Thomas Buffel	thomasbuffel	MID	19.02.1981	35	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Fabien Camus	fabiencamus	MID	28.02.1985	20	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Kevin De Bruyne	kevindebruyne	MID	28.06.1991	34	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Anthony Limbombe	anthonylimbombe	MID	15.07.1994	16	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Dugary Ndabashinze	dugaryndabashinze	MID	08.10.1989	24	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Daniel Pudil	danielpudil	MID	27.09.1985	40	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Dániel Tőzsér	danieltozser	MID	12.05.1985	42	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Maurizio Aquino	maurizioaquino	ATT	01.03.1990	2	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Elyaniv Barda	elyanivbarda	ATT	15.12.1981	34	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Stein Huysegems	steinhuysegems	ATT	16.06.1982	2	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Leroy Labylle	leroylabylle	ATT	11.03.1991	3	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Kennedy Nwanganga	kennedynwanganga	ATT	15.08.1990	15	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Marvin Ogunjimi	marvinogunjimi	ATT	12.10.1987	35	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Jelle Vossen	jellevossen	ATT	22.03.1989	40	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_krc-genk	Samuel Yeboah	samuelyeboah	ATT	25.06.1986	3	https://www.eurofotbal.cz/kluby/belgie/krc-genk/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Boubacar Barry	boubacarbarry	GK	30.12.1979	32	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Stefan Deloose	stefandeloose	GK	14.01.1990	0	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Jugoslav Lazić	jugoslavlazic	GK	12.12.1979	8	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Laurens De Bock	laurensdebock	DEF	07.11.1992	25	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Sepp De Roover	seppderoover	DEF	12.11.1984	17	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Frédéric Dupré	fredericdupre	DEF	12.05.1979	0	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Hassan El Mouataz	hassanelmouataz	DEF	21.09.1981	8	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Ibrahima Gueyé	ibrahimagueye	DEF	19.02.1978	17	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Mijat Marić	mijatmaric	DEF	30.04.1984	32	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Jérémy Taravel	jeremytaravel	DEF	17.04.1987	36	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Karel Van Lierde	karelvanlierde	DEF	25.06.1991	1	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Julien Bailleul	julienbailleul	MID	15.02.1988	9	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Geir Ludvig Fevang	geirludvigfevang	MID	17.11.1980	12	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Marcel Kimemba Mbayo	marcelkimembambayo	MID	23.04.1978	18	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Ivan Leko	ivanleko	MID	07.02.1978	40	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Killian Overmeire	killianovermeire	MID	06.12.1985	38	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Koen Persoons	koenpersoons	MID	12.07.1983	37	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Sulejman Smajić	sulejmansmajic	MID	13.08.1984	3	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Tiko	tiko	MID	12.12.1980	30	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Jore Trompet	joretrompet	MID	30.07.1992	7	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Vegard Braaten	vegardbraaten	ATT	30.06.1987	2	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Benjamin De Ceulaer	benjamindeceulaer	ATT	19.12.1983	37	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Niil De Pauw	niildepauw	ATT	06.01.1990	35	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Donovan Deekman	donovandeekman	ATT	23.06.1988	19	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Alfred Finnbogason	alfredfinnbogason	ATT	01.02.1989	15	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Sanharib Malki	sanharibmalki	ATT	01.03.1984	2	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Jérémy Perbet	jeremyperbet	ATT	12.12.1984	3	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Benjamin Mokulu Tembe	benjaminmokulutembe	ATT	11.10.1989	38	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Derrick Tshimanga	derricktshimanga	ATT	06.11.1988	27	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_ksc-lokeren	Ivan Yagan	ivanyagan	ATT	11.10.1989	1	https://www.eurofotbal.cz/kluby/belgie/ksc-lokeren/soupiska/2010-2011/
eu_belgium_rsc-anderlecht	Michaël Cordier	michaelcordier	GK	27.03.1984	1	https://www.eurofotbal.cz/kluby/belgie/rsc-anderlecht/soupiska/2010-2011/
eu_belgium_rsc-anderlecht	Mulopo Kudimbana	mulopokudimbana	GK	21.01.1987	0	https://www.eurofotbal.cz/kluby/belgie/rsc-anderlecht/soupiska/2010-2011/
eu_belgium_rsc-anderlecht	Silvio Proto	silvioproto	GK	23.05.1983	49	https://www.eurofotbal.cz/kluby/belgie/rsc-anderlecht/soupiska/2010-2011/
eu_belgium_rsc-anderlecht	Stefan Roef	stefanroef	GK	27.02.1992	0	https://www.eurofotbal.cz/kluby/belgie/rsc-anderlecht/soupiska/2010-2011/
eu_belgium_rsc-anderlecht	Davy Schollen	davyschollen	GK	28.02.1978	5	https://www.eurofotbal.cz/kluby/belgie/rsc-anderlecht/soupiska/2010-2011/
eu_belgium_rsc-anderlecht	Pier Barrios	pierbarrios	DEF	01.07.1990	0	https://www.eurofotbal.cz/kluby/belgie/rsc-anderlecht/soupiska/2010-2011/
eu_belgium_rsc-anderlecht	Víctor Bernárdez	victorbernardez	DEF	24.05.1982	22	https://www.eurofotbal.cz/kluby/belgie/rsc-anderlecht/soupiska/2010-2011/
